,Stable_Gene_ID,Gene_Name,Gene_Description,GO_Terms,Pi_Tinaja,Pi_RioChoy,Pi_Molino,Pi_Pachon,Pi_Rascon,Dxy_RioChoy:Molino,Dxy_Rascon:Pachon,Dxy_Rascon:Tinaja,Fst_Rascon:Tinaja,Fst_Pachon:Rascon,Fst_RioChoy:Molino,Fst_RioChoy:Pachon,Fst_RioChoy:Tinaja,Dxy_RioChoy:Pachon,Dxy_RioChoy:Tinaja,TajimasD_Molino,TajimasD_RioChoy,TajimasD_Pachon,TajimasD_Tinaja,TajimasD_Rascon
61,ENSAMXG00000007809,pms2,"PMS1 homolog 2, mismatch repair system component [Source:ZFIN;Acc:ZDB-GENE-030131-686]",mismatch repair complex;mismatched DNA binding;mismatch repair;ATP binding,0.000238105,0.000930768,0,0,0.00088215,0.003496809,0.00278652,0,0.389900169,0.489249657,0.918355,0.012583789,0.258594631,0.000480811,0.002257627,NA,NA,NA,NA,NA
62,ENSAMXG00000008058,MATN4 (1 of 2),matrilin 4 [Source:HGNC Symbol;Acc:HGNC:6910],protein binding;calcium ion binding,0.001571306,0.001233645,0,0.001355044,0.000756202,0.002319016,0.001182194,0,0.2672817,0.066402771,0.778175,0.294650974,0.39451336,0.002629899,0.00335249,NA,NA,NA,NA,NA
63,ENSAMXG00000009918,ryr1a (5 of 8),ryanodine receptor 1a (skeletal) [Source:ZFIN;Acc:ZDB-GENE-020108-2],protein binding,0.002529712,0.001595333,0,0.000203735,0.00115673,0.00567503,0.002329749,0,0.249846411,0.41641344,0.718849143,0.328474497,0.18773412,0.002341697,0.002837515,NA,0.0652845,0,0.632464,-1.29119
64,ENSAMXG00000009986,aif1l,allograft inflammatory factor 1-like [Source:ZFIN;Acc:ZDB-GENE-030131-9646],calcium ion binding,0.000228311,0.002238338,0,0,0.000933998,0.003297818,0.000570776,0,0.273128,0.273128,0.674919,0.460542647,0.434264313,0.003297818,0.003234399,NA,0.343914,NA,0,0
65,ENSAMXG00000010162,ctr9,"CTR9 homolog, Paf1/RNA polymerase II complex component [Source:ZFIN;Acc:ZDB-GENE-030131-3782]","protein binding;Cdc73/Paf1 complex;histone modification;regulation of transcription, DNA-templated;somitogenesis;nucleus;neural crest cell development;heart development;pigmentation",5.83E-05,0.000623958,0,0,0.000439497,0.001645628,0.001342905,0,0.287520345,0.357859525,0.640163275,0.42927073,0.347801325,0.001613224,0.001353997,NA,NA,NA,NA,NA
66,ENSAMXG00000010198,lbr,lamin B receptor [Source:ZFIN;Acc:ZDB-GENE-030804-11],"C-terminal protein methylation;protein C-terminal S-isoprenylcysteine carboxyl O-methyltransferase activity;oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor;oxidation-reduction process;integral component of membrane;membrane;nuclear inner membrane;cell migration involved in gastrulation",5.55E-05,0.001186662,0,0,0.001142877,0.004635132,0.001294139,0,0.240791067,0.248115956,0.724849364,0.575335109,0.508479627,0.004635132,0.003612146,NA,NA,NA,NA,NA
67,ENSAMXG00000011264,asb12a,ankyrin repeat and SOCS box-containing 12a [Source:ZFIN;Acc:ZDB-GENE-030131-1647],protein binding;protein ubiquitination;intracellular signal transduction;intracellular;neural crest cell migration,0.000505154,0.000957927,0,0,0.001473885,0.002521977,0.003999135,0,0.471398367,0.5086567,0.8738825,0.464762137,0.430449637,0.003818994,0.003739732,NA,NA,NA,NA,NA
68,ENSAMXG00000011542,nrg3b,neuregulin 3b [Source:ZFIN;Acc:ZDB-GENE-130603-38],protein binding;integral component of membrane;membrane,0.000219298,0.000803647,0,0,0.001687328,0.004215141,0.002967172,0,0.423229189,0.37724693,0.778049714,0.491042333,0.367220675,0.001179345,0.0012341,NA,0.551687,NA,-1.1407,-1.02555
69,ENSAMXG00000011602,zbtb12.2,"zinc finger and BTB domain containing 12, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-060503-27]",protein binding;nucleic acid binding;metal ion binding,0,0.000691618,0,0.000629299,0.000837917,0.006629979,0.003018145,0,0.45575174,0.589813243,0.939354818,0.706165331,0.708379849,0.005163784,0.004114256,NA,-0.774815,-2.08342,NA,-0.818921
70,ENSAMXG00000012028,celf5b (1 of 3),"cugbp, Elav-like family member 5b [Source:ZFIN;Acc:ZDB-GENE-070912-150]",nucleotide binding;nucleic acid binding,0.000205339,0.000946169,0,0.000194532,0.00089311,0.003479352,0.000706653,0,0.1347114,0.14087485,0.6382352,0.274871235,0.277363735,0.001334702,0.001511522,NA,NA,NA,NA,NA
71,ENSAMXG00000012399,sphk2,sphingosine kinase 2 [Source:ZFIN;Acc:ZDB-GENE-100922-225],phosphorylation;kinase activity,0.001419868,0.000737786,0,8.81E-05,0.00053747,0.001807935,0.002367211,0,0.1294549,0.53875483,0.682585167,0.323525813,0.48200954,0.000969585,0.002544749,NA,0.0381093,-1.46933,-0.261707,-1.37073
72,ENSAMXG00000012409,sltm,"SAFB-like, transcription modulator [Source:ZFIN;Acc:ZDB-GENE-040426-2647]",nucleotide binding;nucleic acid binding,0.000745988,0.00072762,0,0.000293278,0.001650454,0.002622176,0.002562156,0,0.340942816,0.391068175,0.651697933,0.423964177,0.418180184,0.002651515,0.002641037,NA,-1.21304,-1.71916,-1.27993,-0.233489
73,ENSAMXG00000013022,kmt2d,lysine (K)-specific methyltransferase 2D [Source:ZFIN;Acc:ZDB-GENE-060223-2],protein binding;histone lysine methylation;histone-lysine N-methyltransferase activity;methylation;methyltransferase activity;transferase activity;metal ion binding;nucleus;zinc ion binding,0.000300634,0.000734368,3.57E-05,0.000450426,0.00089511,0.002284631,0.001728695,0,0.404596578,0.303228336,0.637249702,0.364145748,0.409167536,0.001974009,0.002344556,NA,NA,NA,NA,NA
74,ENSAMXG00000013288,fam58a,"family with sequence similarity 58, member A [Source:ZFIN;Acc:ZDB-GENE-050522-495]","protein kinase binding;regulation of cyclin-dependent protein serine/threonine kinase activity;regulation of transcription, DNA-templated",0.000636053,0.001446066,0,0.000265604,0.000623768,0.003688948,0.002545374,0,0.23476625,0.6142102,0.82759,0.38073947,0.18796472,0.003275786,0.00241995,NA,NA,NA,NA,NA
75,ENSAMXG00000013406,rhpn1,"rhophilin, Rho GTPase binding protein 1 [Source:ZFIN;Acc:ZDB-GENE-081031-79]",protein binding;signal transduction,0.000303283,0.000333296,0,0,0.000633568,0.002096436,0.001614822,0,0.4019774,0.375168813,0.970703,0.02238723,0.445916529,0.000169981,0.002172928,NA,NA,NA,NA,NA
77,ENSAMXG00000013700,UPF2,UPF2 regulator of nonsense transcripts homolog (yeast) [Source:HGNC Symbol;Acc:HGNC:17854],binding;protein binding;RNA binding,0.000165343,0.000447223,0,0.000111204,0.00046335,0.000832098,0.000741359,0,0.330110473,0.21627238,0.636404575,0.386908982,0.465720215,0.001300273,0.001785052,NA,NA,NA,NA,NA
78,ENSAMXG00000013845,nfat5a,"nuclear factor of activated T-cells 5, tonicity-responsive a [Source:ZFIN;Acc:ZDB-GENE-030131-6322]","protein binding;transcription factor activity, sequence-specific DNA binding;nucleus;DNA binding;regulation of transcription, DNA-templated",4.89E-05,0.000828351,0,0,0.000725377,0.00199516,0.002238051,0,0.440717138,0.494933147,0.65782505,0.545854493,0.498597092,0.002921944,0.002459839,NA,-0.883632,NA,-1.46933,-1.08668
79,ENSAMXG00000014037,ccdc77,coiled-coil domain containing 77 [Source:ZFIN;Acc:ZDB-GENE-050913-54],NA,0.00038594,0.001202878,0,0,0.000479272,0.002635993,0.000838725,0,0.39916505,0.26788545,0.6912938,0.501936126,0.455811813,0.002635993,0.002380382,NA,0.477996,NA,-0.975242,-1.74687
80,ENSAMXG00000014240,flot1a,flotillin 1a [Source:ZFIN;Acc:ZDB-GENE-020430-1],NA,0.000391716,0.001190236,0,0.000158353,0.00131961,0.002287323,0.002599631,0,0.408386767,0.535590433,0.688413,0.222285735,0.290357588,0.000972112,0.001337204,NA,NA,NA,NA,NA
81,ENSAMXG00000014382,ppm1lb,"protein phosphatase, Mg2+/Mn2+ dependent, 1Lb [Source:ZFIN;Acc:ZDB-GENE-060929-136]",protein dephosphorylation;protein serine/threonine phosphatase activity;catalytic activity,0.001642587,0.003022341,0,0.00019685,0.001461467,0.00713778,0.000918635,0,0.132877,0.1220504,0.6956666,0.084669848,0.117374986,0.001769701,0.002611783,NA,NA,NA,NA,NA
82,ENSAMXG00000014674,stx1a,syntaxin 1A (brain) [Source:ZFIN;Acc:ZDB-GENE-100802-1],protein binding;membrane fusion;regulation of exocytosis;SNAP receptor activity;SNARE binding;intracellular protein transport;vesicle-mediated transport;intracellular;integral component of membrane;membrane,0.001449119,0.000662292,0,0.000296289,0.001024817,0.001876493,0.000711065,0,0.33295992,0.1159362,0.846154,0.01184096,0.32847998,0.000494712,0.00239395,NA,NA,NA,NA,NA
83,ENSAMXG00000014883,gltscr2,glioma tumor suppressor candidate region gene 2 [Source:ZFIN;Acc:ZDB-GENE-051120-21],heart jogging;calmodulin-dependent protein kinase activity;protein autophosphorylation;protein phosphorylation,0.000264397,0.000425811,0,0.001617732,0.001073439,0.002572824,0.00228013,0,0.099435286,0.2247616,0.765625,0.266132426,0.174403784,0.001748648,0.000845979,NA,-1.60021,2.38894,NA,-1.28348
84,ENSAMXG00000014958,chdh,choline dehydrogenase [Source:ZFIN;Acc:ZDB-GENE-120111-1],"glycine betaine biosynthetic process from choline;choline dehydrogenase activity;oxidoreductase activity, acting on CH-OH group of donors;flavin adenine dinucleotide binding;oxidation-reduction process",0.000272081,0.000857865,0,0,0.000691003,0.003833148,0.001946607,0,0.335048971,0.4905383,0.644534163,0.559638739,0.493085782,0.005500741,0.004917084,NA,-1.17076,NA,-1.63814,-1.05198
85,ENSAMXG00000015005,katnb1 (3 of 3),katanin p80 (WD repeat containing) subunit B 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1954],NA,0.00050392,0.001455378,0,0.001035835,0.001773053,0.002456413,0.005518617,0,0.23086095,0.37326576,0.812405,0.377033576,0.332100313,0.005797503,0.002921838,NA,NA,NA,NA,NA
86,ENSAMXG00000015144,mylkb (2 of 2),myosin light chain kinase b [Source:ZFIN;Acc:ZDB-GENE-041111-150],protein binding;protein phosphorylation;protein kinase activity;ATP binding,0.000829843,0.001032981,0,0,0.001010101,0.002234994,0.002415459,0,0.4199407,0.551768867,0.7634615,0.616639333,0.28482883,0.002713921,0.001978679,NA,NA,NA,NA,NA
87,ENSAMXG00000015168,DMXL2 (5 of 6),Dmx-like 2 [Source:HGNC Symbol;Acc:HGNC:2938],NA,0.000485271,0.001467061,0,0.001441395,0.000747006,0.004289882,0.002868217,0,0.198440367,0.269419167,0.703423888,0.340046005,0.303961906,0.004266205,0.003231198,NA,NA,NA,NA,NA
88,ENSAMXG00000015436,slc25a37,"solute carrier family 25 (mitochondrial iron transporter), member 37 [Source:ZFIN;Acc:ZDB-GENE-031118-202]",transmembrane transport;transport;integral component of membrane;membrane;intracellular;erythrocyte development;erythrocyte maturation;embryonic hemopoiesis;iron ion transmembrane transport;mitochondrial iron ion transport;iron ion transmembrane transporter activity,0.000660496,0.000357182,0,0.000197628,0.001332495,0.00413507,0.001169302,0,0.137955543,0.26147605,0.667973555,0.483348545,0.449913357,0.003047038,0.00289867,NA,NA,NA,NA,NA
89,ENSAMXG00000015539,hdac10,histone deacetylase 10 [Source:ZFIN;Acc:ZDB-GENE-030131-5464],hydrolase activity;metabolic process,0.000358168,0.001099058,0,0.007730012,0.002022827,0.01518759,0.010780784,0,0.259830387,0.460411194,0.898853259,0.271573361,0.828959599,0.006430736,0.015836941,NA,NA,NA,NA,NA
90,ENSAMXG00000015813,dnajb9b,"DnaJ (Hsp40) homolog, subfamily B, member 9b [Source:ZFIN;Acc:ZDB-GENE-050522-76]",NA,0.001698395,0.002074351,0,0.000177305,0.002740167,0.00679669,0.003457447,0,0.42082872,0.38837752,0.897541,0.209545638,0.409307751,0.003949961,0.007210402,NA,NA,NA,NA,NA
91,ENSAMXG00000015829,msl1a,male-specific lethal 1 homolog a (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-030131-8168],MSL complex;histone H4-K16 acetylation,0.000190193,0.00078586,7.30E-05,0.000838499,0.00073667,0.003723171,0.003620967,0,0.575528767,0.567035378,0.676501163,0.582897055,0.49471972,0.00347496,0.002478464,NA,NA,NA,NA,NA
92,ENSAMXG00000016228,insrb,insulin receptor b [Source:ZFIN;Acc:ZDB-GENE-020503-4],protein binding;protein autophosphorylation;insulin receptor substrate binding;phosphatidylinositol 3-kinase binding;peptidyl-tyrosine phosphorylation;transmembrane receptor protein tyrosine kinase signaling pathway;transmembrane receptor protein tyrosine kinase activity;protein tyrosine kinase activity;phosphorylation;kinase activity;nucleotide binding;protein phosphorylation;protein kinase activity;transferase activity;ATP binding;integral component of membrane;membrane,0.000241021,0.00048678,0,0,0.000379262,0.003992451,0.001293283,0,0.554944371,0.632310063,0.77849755,0.715309502,0.659379871,0.003467037,0.00328176,NA,-1.43984,NA,-1.84079,-0.481944
93,ENSAMXG00000016445,si:dkeyp-84f3.5,si:dkeyp-84f3.5 [Source:ZFIN;Acc:ZDB-GENE-050208-162],nucleic acid binding;metal ion binding;endodermal cell differentiation,0,0.000420441,0,9.75E-05,0.000782681,0.000974659,0.000454841,0,0.0756077,0.0756077,0.882812,0.277988293,0.300349293,0.000936755,0.000974659,NA,-1.40138,0,NA,-1.38479
94,ENSAMXG00000017630,nr5a5,"nuclear receptor subfamily 5, group A, member 5 [Source:ZFIN;Acc:ZDB-GENE-030131-4652]","steroid hormone mediated signaling pathway;steroid hormone receptor activity;transcription, DNA-templated;transcription factor activity, sequence-specific DNA binding;metal ion binding;sequence-specific DNA binding;nucleus;DNA binding;zinc ion binding;regulation of transcription, DNA-templated",6.61E-05,0.001512645,0,6.61E-05,0.000331786,0.00255283,0.000199071,0,0.043249767,0.024822867,0.64315006,0.09811194,0.09486399,0.001154607,0.001177009,NA,NA,NA,NA,NA
95,ENSAMXG00000017688,amfr,"autocrine motility factor receptor, E3 ubiquitin protein ligase a [Source:ZFIN;Acc:ZDB-GENE-040426-2190]",protein binding;metal ion binding;zinc ion binding;integral component of membrane;membrane,0.000467837,0.000663969,0,0,0.000737534,0.002704292,0.001234568,0,0.5632784,0.37736305,0.7927485,0.25075984,0.315484747,0.001234568,0.001869489,NA,-1.30098,NA,-1.14013,-0.582784
96,ENSAMXG00000017918,tm2d1,TM2 domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-050208-580],integral component of membrane;membrane,0,0.002220451,0,0.001177769,0.002331002,0.005815365,0.004079254,0,0.464889,0.4498268,0.7699545,0.270337273,0.17084216,0.003290113,0.001541861,NA,NA,NA,NA,NA
97,ENSAMXG00000018052,slc8a2b (1 of 2),"solute carrier family 8 (sodium/calcium exchanger), member 2b [Source:ZFIN;Acc:ZDB-GENE-050419-209]",cell communication;integral component of membrane,0,0.000751363,0,0,0.001394703,0.001262626,0.00069735,0,0.0465116,0.043249767,0.875,0.3927905,0.39896335,0.001178483,0.001178483,NA,NA,NA,NA,NA
98,ENSAMXG00000018166,dkk1b,dickkopf WNT signaling pathway inhibitor 1b [Source:ZFIN;Acc:ZDB-GENE-990708-5],negative regulation of Wnt signaling pathway;multicellular organismal development;extracellular region;cytoplasm;regulation of cell migration;protein binding;negative regulation of canonical Wnt signaling pathway;liver development;posterior lateral line neuromast development;forebrain development;forebrain neuron differentiation;notochord development;cell migration involved in gastrulation;ectoderm development;sensory epithelium regeneration;cell dedifferentiation;endocardial cushion development;hepatic duct development,0.000158228,0.001562888,0,0,0.001102801,0.004450158,0.002373418,0,0.476987,0.507832867,0.65644175,0.574646333,0.371162,0.00286788,0.001364715,NA,NA,NA,NA,NA
99,ENSAMXG00000018539,hmbox1b (2 of 2),homeobox containing 1 b [Source:ZFIN;Acc:ZDB-GENE-090908-4],"positive regulation of transcription, DNA-templated;nucleus;DNA binding",7.10E-05,0.001523935,0,0,0.001627225,0.002557257,0.002548601,0,0.3600186,0.444992338,0.7095382,0.581814485,0.52032284,0.003345838,0.002600629,NA,0.687469,NA,NA,0.53854
100,ENSAMXG00000018559,aldh3b1,"aldehyde dehydrogenase 3 family, member B1 [Source:ZFIN;Acc:ZDB-GENE-021120-3]","cellular aldehyde metabolic process;aldehyde dehydrogenase [NAD(P)+] activity;oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor;metabolic process;oxidation-reduction process;oxidoreductase activity",0.000849018,0.002102607,0,0.000405726,0.000475852,0.018938492,0.001510826,0,0.46120064,0.307993933,0.86260679,0.06603897,0.207106375,0.001385915,0.002587438,NA,NA,NA,NA,NA
101,ENSAMXG00000018904,slc1a8a,"solute carrier family 1 (glutamate transporter), member 8a [Source:ZFIN;Acc:ZDB-GENE-101111-8]",sodium:dicarboxylate symporter activity;dicarboxylic acid transport;symporter activity;transmembrane transport;transport;integral component of membrane;membrane,0.000276029,0.000816513,0,0.000232609,0.000294638,0.002226151,0.000589275,0,0.432846925,0.20204945,0.7276922,0.381851788,0.498208157,0.001227657,0.001875859,NA,NA,NA,NA,NA
102,ENSAMXG00000018957,ADAP1,ArfGAP with dual PH domains 1 [Source:HGNC Symbol;Acc:HGNC:16486],GTPase activator activity;positive regulation of GTPase activity,0.000290918,0.000739341,0,0.000230794,0.000876671,0.001940563,0.00125091,0,0.25520638,0.2477753,0.8767385,0.00619094,0.040112143,0.000467084,0.000549511,NA,-1.5571,0,0,-1.46121
103,ENSAMXG00000019077,ARID3A,AT rich interactive domain 3A (BRIGHT-like) [Source:HGNC Symbol;Acc:HGNC:3031],nucleus;DNA binding,0.000226581,0.000628999,0,0.000284036,0.000854798,0.002604702,0.002363608,0,0.423321838,0.492103457,0.660416717,0.151259359,0.158245016,0.000874803,0.000723148,NA,NA,NA,NA,NA
104,ENSAMXG00000019165,drg1,developmentally regulated GTP binding protein 1 [Source:ZFIN;Acc:ZDB-GENE-030131-8767],ferrous iron transport;ferrous iron transmembrane transporter activity;GTP binding;integral component of membrane,0.000900429,0.000735834,0,0,0.0006369,0.001349031,0.000368732,0,0.2525274,0.1429388,0.941176,0.00619094,0.101547205,0.000367918,0.001306107,NA,-2.0342,NA,1.04831,-0.381751
105,ENSAMXG00000019553,ddx6,DEAD (Asp-Glu-Ala-Asp) box helicase 6 [Source:ZFIN;Acc:ZDB-GENE-070912-83],helicase activity;nucleotide binding;hydrolase activity;nucleic acid binding;ATP binding;metabolic process,6.91E-05,0.000401726,0,0,0.001098695,0.00118938,0.001668969,0,0.48134292,0.49643332,0.8177085,0.552124647,0.552124647,0.00118938,0.00122391,NA,NA,NA,NA,NA
106,ENSAMXG00000020118,si:ch73-62b13.1,si:ch73-62b13.1 [Source:ZFIN;Acc:ZDB-GENE-050420-366],sulfotransferase activity;transferase activity;metabolic process,7.91E-05,0.000863494,0,0,0.001093409,0.005934343,0.000991277,0,0.322738967,0.187731733,0.722063933,0.475801842,0.522679758,0.003562802,0.00431379,NA,NA,NA,NA,NA
